,ID,DATE,TARGET_YEAR,>4,3.5-4,3-3.5,2.5-3,2-2.5,1.5-2,1-1.5,0.5-1,0-0.5,<0,QUARTERS_AWAY,Prediction_Number,uncertainty,OnePeriodMvt,Reduction
4985,577,2021-10-01,2021,0.45,0.45,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.585,0.355,0.125
4986,577,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.515,0.585
4987,577,2021-01-01,2022,0.0,0.0,0.0,0.0,0.2,0.3,0.3,0.2,0.0,0.0,7,0,0.74,,
4988,577,2021-04-01,2022,0.0,0.0,0.0,0.1,0.3,0.4,0.2,0.0,0.0,0.0,6,1,0.7,0.08,0.04
4989,577,2021-07-01,2022,0.0,0.1,0.25,0.5,0.15,0.0,0.0,0.0,0.0,0.0,5,2,0.655,0.455,0.045
4990,577,2021-10-01,2022,0.2,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.74,0.195,-0.085
4991,577,2022-01-01,2022,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.7,0.04,0.04
4992,577,2022-04-01,2022,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.56,0.14,0.14
4993,577,2022-07-01,2022,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.34,0.06,0.22
4994,577,2022-10-01,2022,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.18,0.02,0.16
4995,577,2022-12-31,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.02,0.18
4996,577,2022-01-01,2023,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0.7,,
4997,577,2022-04-01,2023,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.7,0.0,0.0
4998,577,2022-07-01,2023,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,0.62,0.06,0.08
4999,577,2022-10-01,2023,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,0.54,0.02,0.08
5000,577,2023-01-01,2023,0.25,0.5,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0,3,4,0.665,0.175,-0.125
5001,577,2023-04-01,2023,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.375,0.335,0.29
5002,577,2023-07-01,2023,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.625,0.375,-0.25
5003,577,2023-10-01,2023,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.095,0.305,0.53
5004,577,2023-12-31,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.805,0.095
5005,577,2023-01-01,2024,0.1,0.25,0.25,0.25,0.15,0.0,0.0,0.0,0.0,0.0,7,0,0.78,,
5006,577,2023-04-01,2024,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,6,1,0.625,0.145,0.155
5007,577,2023-07-01,2024,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,5,2,0.625,0.0,0.0
5008,577,2023-10-01,2024,0.0,0.0,0.15,0.75,0.1,0.0,0.0,0.0,0.0,0.0,4,3,0.405,0.095,0.22
5009,577,2024-01-01,2024,0.0,0.0,0.1,0.5,0.3,0.1,0.0,0.0,0.0,0.0,3,4,0.64,0.115,-0.235
5010,577,2024-04-01,2024,0.05,0.1,0.3,0.4,0.15,0.0,0.0,0.0,0.0,0.0,2,5,0.715,0.095,-0.075
5011,577,2024-07-01,2024,0.05,0.1,0.3,0.4,0.15,0.0,0.0,0.0,0.0,0.0,1,6,0.715,0.0,0.0
5012,577,2024-10-01,2024,0.0,0.0,0.0,0.35,0.5,0.15,0.0,0.0,0.0,0.0,0,7,0.605,0.25,0.11
5013,577,2024-12-31,2024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.695,0.605
5014,577,2024-01-01,2025,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,7,0,0.625,,
5015,577,2024-04-01,2025,0.0,0.05,0.15,0.35,0.35,0.1,0.0,0.0,0.0,0.0,6,1,0.72,0.08,-0.095
5016,577,2024-07-01,2025,0.0,0.05,0.15,0.35,0.35,0.1,0.0,0.0,0.0,0.0,5,2,0.72,0.0,0.0
5017,577,2024-10-01,2025,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,0.0,4,3,0.625,0.08,0.095
5018,578,2014-01-01,2014,0.0,0.0,0.0,0.2,0.3,0.35,0.1,0.05,0.0,0.0,3,0,0.735,,
5019,578,2014-04-01,2014,0.0,0.0,0.0,0.2,0.3,0.35,0.1,0.05,0.0,0.0,2,1,0.735,0.0,0.0
5020,578,2014-07-01,2014,0.0,0.0,0.0,0.2,0.5,0.2,0.1,0.0,0.0,0.0,1,2,0.66,0.065,0.075
5021,578,2014-10-01,2014,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,3,0.5,0.54,0.16
5022,578,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,4,0.0,0.5,0.5
5023,578,2014-01-01,2015,0.0,0.0,0.0,0.15,0.3,0.3,0.15,0.05,0.05,0.0,7,0,0.77,,
5024,578,2014-04-01,2015,0.0,0.0,0.05,0.15,0.35,0.3,0.1,0.05,0.0,0.0,6,1,0.75,0.01,0.02
5025,578,2014-07-01,2015,0.0,0.0,0.05,0.16,0.53,0.21,0.05,0.0,0.0,0.0,5,2,0.644,0.046,0.106
5026,578,2014-10-01,2015,0.0,0.0,0.0,0.0,0.3,0.65,0.05,0.0,0.0,0.0,4,3,0.485,0.275,0.159
5027,578,2015-01-01,2015,0.0,0.0,0.0,0.0,0.35,0.5,0.15,0.0,0.0,0.0,3,4,0.605,0.035,-0.12
5028,578,2015-04-01,2015,0.0,0.0,0.0,0.05,0.4,0.4,0.1,0.05,0.0,0.0,2,5,0.665,0.02,-0.06
5029,578,2015-07-01,2015,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,1,6,0.18,0.415,0.485
5030,578,2015-10-01,2015,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0,7,0.34,0.02,-0.16
5031,578,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,8,0.0,1.66,0.34
5032,578,2015-01-01,2016,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0.0,0.0,0.0,7,0,0.615,,
5033,578,2015-04-01,2016,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0.0,0.0,0.0,6,1,0.615,0.0,0.0
5034,578,2015-07-01,2016,0.0,0.0,0.0,0.0,0.15,0.8,0.05,0.0,0.0,0.0,5,2,0.335,0.335,0.28
5035,578,2015-10-01,2016,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,4,3,0.585,0.285,-0.25
5036,578,2016-01-01,2016,0.0,0.0,0.0,0.1,0.4,0.4,0.1,0.0,0.0,0.0,3,4,0.66,0.015,-0.075
5037,578,2016-04-01,2016,0.0,0.0,0.0,0.15,0.65,0.2,0.0,0.0,0.0,0.0,2,5,0.515,0.115,0.145
5038,578,2016-07-01,2016,0.0,0.0,0.0,0.05,0.45,0.45,0.05,0.0,0.0,0.0,1,6,0.59,0.115,-0.075
5039,578,2016-10-01,2016,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0,7,0.32,0.19,0.27
5040,578,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,8,0.0,1.28,0.32
5041,578,2016-01-01,2017,0.0,0.0,0.05,0.1,0.4,0.4,0.05,0.0,0.0,0.0,7,0,0.665,,
5042,578,2016-04-01,2017,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,6,1,0.56,0.095,0.105
5043,578,2016-07-01,2017,0.0,0.0,0.0,0.07,0.45,0.43,0.05,0.0,0.0,0.0,5,2,0.605,0.095,-0.045
5044,578,2016-10-01,2017,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,4,3,0.335,0.204,0.27
5045,578,2017-01-01,2017,0.0,0.0,0.0,0.1,0.75,0.15,0.0,0.0,0.0,0.0,3,4,0.405,0.005,-0.07
5046,578,2017-04-01,2017,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,2,5,0.32,0.735,0.085
5047,578,2017-10-01,2017,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0,6,0.34,0.02,-0.02
5048,578,2017-12-31,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,1.46,0.34
5049,578,2017-01-01,2018,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,7,0,0.34,,
5050,578,2017-04-01,2018,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,6,1,0.5,0.26,-0.16
5051,578,2017-10-01,2018,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,4,2,0.46,0.14,0.04
5052,578,2018-01-01,2018,0.0,0.0,0.0,0.15,0.5,0.35,0.0,0.0,0.0,0.0,3,3,0.605,0.065,-0.145
5053,578,2018-04-01,2018,0.0,0.0,0.05,0.7,0.25,0.0,0.0,0.0,0.0,0.0,2,4,0.445,0.49,0.16
5054,578,2018-07-01,2018,0.0,0.0,0.0,0.2,0.7,0.1,0.0,0.0,0.0,0.0,1,5,0.46,0.465,-0.015
5055,578,2018-10-01,2018,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,0,6,0.335,0.035,0.125
5056,578,2018-12-31,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.065,0.335
5057,578,2018-01-01,2019,0.0,0.0,0.0,0.1,0.55,0.35,0.0,0.0,0.0,0.0,7,0,0.565,,
5058,578,2018-04-01,2019,0.0,0.0,0.05,0.15,0.7,0.1,0.0,0.0,0.0,0.0,6,1,0.475,0.09,0.09
5059,578,2018-07-01,2019,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,5,2,0.58,0.215,-0.105
5060,578,2018-10-01,2019,0.0,0.0,0.0,0.1,0.65,0.25,0.0,0.0,0.0,0.0,4,3,0.505,0.245,0.075
5061,578,2019-04-01,2019,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,2,4,0.48,0.035,0.025
5062,578,2019-07-01,2019,0.0,0.0,0.0,0.05,0.7,0.2,0.05,0.0,0.0,0.0,1,5,0.465,0.055,0.015
5063,578,2019-10-01,2019,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0,6,0.46,0.005,0.005
5064,578,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.14,0.46
5065,578,2019-04-01,2020,0.0,0.0,0.0,0.05,0.45,0.45,0.05,0.0,0.0,0.0,6,0,0.59,,
5066,578,2019-07-01,2020,0.0,0.0,0.0,0.05,0.7,0.2,0.05,0.0,0.0,0.0,5,1,0.465,0.125,0.125
5067,578,2019-10-01,2020,0.0,0.0,0.0,0.45,0.45,0.1,0.0,0.0,0.0,0.0,4,2,0.585,0.235,-0.12
5068,578,2020-01-01,2020,0.0,0.0,0.0,0.05,0.35,0.35,0.2,0.05,0.0,0.0,3,3,0.71,0.275,-0.125
5069,578,2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.25,0.7,0.05,0.0,0.0,2,4,0.445,0.385,0.265
5070,578,2020-10-01,2020,0.0,0.0,0.0,0.0,0.1,0.65,0.25,0.0,0.0,0.0,0,5,0.505,0.375,-0.06
5071,578,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,6,0.0,0.995,0.505
5072,578,2020-01-01,2021,0.0,0.0,0.0,0.05,0.35,0.35,0.2,0.05,0.0,0.0,7,0,0.71,,
5073,578,2020-04-01,2021,0.0,0.0,0.0,0.0,0.25,0.65,0.1,0.0,0.0,0.0,6,1,0.505,0.115,0.205
5074,578,2020-10-01,2021,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.0,4,2,0.64,0.315,-0.135
5075,578,2021-01-01,2021,0.0,0.0,0.0,0.0,0.15,0.35,0.35,0.15,0.0,0.0,3,3,0.71,0.03,-0.07
5076,578,2021-04-01,2021,0.0,0.0,0.0,0.1,0.75,0.15,0.0,0.0,0.0,0.0,2,4,0.405,0.555,0.305
5077,578,2021-07-01,2021,0.85,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0.255,1.34,0.15
5078,578,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,6,0.0,0.045,0.255
5079,578,2021-01-01,2022,0.0,0.0,0.0,0.1,0.25,0.35,0.25,0.05,0.0,0.0,7,0,0.74,,
5080,578,2021-04-01,2022,0.0,0.0,0.0,0.05,0.8,0.15,0.0,0.0,0.0,0.0,6,1,0.335,0.41,0.405
5081,578,2021-07-01,2022,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,5,2,0.585,0.155,-0.25
5082,578,2022-12-31,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3,0.0,1.415,0.585
5083,579,2013-10-01,2013,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.0,0.0,0.0,0,0,0.34,,
5084,579,2013-12-31,2013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0.0,1.46,0.34
5085,579,2013-10-01,2014,0.0,0.0,0.0,0.0,0.7,0.2,0.1,0.0,0.0,0.0,4,0,0.46,,
5086,579,2014-01-01,2014,0.0,0.0,0.0,0.0,0.45,0.4,0.15,0.0,0.0,0.0,3,1,0.615,0.105,-0.155
5087,579,2014-04-01,2014,0.0,0.0,0.0,0.0,0.4,0.45,0.15,0.0,0.0,0.0,2,2,0.615,0.005,0.0
5088,579,2014-07-01,2014,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,1,3,0.455,0.095,0.16
5089,579,2014-10-01,2014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4,0.0,0.845,0.455
5090,579,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,5,0.0,2.0,0.0
5091,579,2014-01-01,2015,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.0,0.0,0.0,7,0,0.58,,
5092,579,2014-04-01,2015,0.0,0.0,0.0,0.0,0.55,0.35,0.1,0.0,0.0,0.0,6,1,0.565,0.005,0.015
5093,579,2014-07-01,2015,0.0,0.0,0.0,0.25,0.6,0.15,0.0,0.0,0.0,0.0,5,2,0.555,0.115,0.01
5094,579,2014-10-01,2015,0.0,0.0,0.0,0.05,0.6,0.35,0.0,0.0,0.0,0.0,4,3,0.515,0.08,0.04
5095,579,2015-01-01,2015,0.0,0.0,0.0,0.1,0.25,0.35,0.2,0.1,0.0,0.0,3,4,0.755,0.175,-0.24
5096,579,2015-04-01,2015,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,2,5,0.58,0.075,0.175
5097,579,2015-07-01,2015,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1,6,0.48,0.06,0.1
5098,579,2015-10-01,2015,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0,7,0.48,0.0,0.0
5099,579,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,8,0.0,1.52,0.48
5100,579,2015-01-01,2016,0.0,0.0,0.05,0.3,0.35,0.2,0.1,0.0,0.0,0.0,7,0,0.735,,
5101,579,2015-04-01,2016,0.0,0.0,0.0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,6,1,0.7,0.025,0.035
5102,579,2015-07-01,2016,0.0,0.0,0.0,0.15,0.4,0.35,0.1,0.0,0.0,0.0,5,2,0.685,0.005,0.015
5103,579,2015-10-01,2016,0.0,0.0,0.0,0.2,0.4,0.3,0.1,0.0,0.0,0.0,4,3,0.7,0.005,-0.015
5104,579,2016-01-01,2016,0.0,0.0,0.0,0.05,0.3,0.45,0.15,0.05,0.0,0.0,3,4,0.68,0.06,0.02
5105,579,2016-04-01,2016,0.0,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,2,5,0.585,0.055,0.095
5106,579,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,6,0.0,0.615,0.585
5107,579,2016-01-01,2017,0.0,0.0,0.0,0.1,0.4,0.35,0.1,0.05,0.0,0.0,7,0,0.695,,
5108,579,2016-04-01,2017,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0.0,0.0,0.0,6,1,0.615,0.015,0.08
5109,579,2017-01-01,2017,0.0,0.0,0.05,0.5,0.4,0.05,0.0,0.0,0.0,0.0,3,2,0.585,0.265,0.03
5110,579,2017-04-01,2017,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.0,0.0,0.0,2,3,0.64,0.055,-0.055
5111,579,2017-07-01,2017,0.0,0.0,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,1,4,0.665,0.365,-0.025
5112,579,2017-10-01,2017,0.0,0.0,0.05,0.1,0.45,0.35,0.05,0.0,0.0,0.0,0,5,0.66,0.115,0.005
5113,579,2017-12-31,2017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,6,0.0,0.44,0.66
5114,579,2017-01-01,2018,0.0,0.0,0.0,0.1,0.5,0.35,0.05,0.0,0.0,0.0,7,0,0.615,,
5115,579,2017-04-01,2018,0.0,0.0,0.0,0.1,0.3,0.5,0.1,0.0,0.0,0.0,6,1,0.64,0.065,-0.025
5116,579,2017-07-01,2018,0.0,0.0,0.05,0.25,0.4,0.25,0.05,0.0,0.0,0.0,5,2,0.71,0.1,-0.07
5117,579,2017-10-01,2018,0.0,0.0,0.05,0.25,0.4,0.25,0.05,0.0,0.0,0.0,4,3,0.71,0.0,0.0
5118,579,2018-01-01,2018,0.0,0.0,0.05,0.1,0.45,0.35,0.05,0.0,0.0,0.0,3,4,0.66,0.035,0.05
5119,579,2018-04-01,2018,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,0.0,2,5,0.665,0.34,-0.005
5120,579,2018-07-01,2018,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,0.0,1,6,0.665,0.0,0.0
5121,579,2018-12-31,2018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.935,0.665
5122,579,2018-01-01,2019,0.0,0.0,0.05,0.25,0.4,0.25,0.05,0.0,0.0,0.0,7,0,0.71,,
5123,579,2018-04-01,2019,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,0.0,6,1,0.665,0.17,0.045
5124,579,2018-07-01,2019,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,0.0,5,2,0.665,0.0,0.0
5125,579,2019-01-01,2019,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,3,3,0.655,0.01,0.01
5126,579,2019-04-01,2019,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,2,4,0.655,0.0,0.0
5127,579,2019-07-01,2019,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,1,5,0.655,0.0,0.0
5128,579,2019-10-01,2019,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,0,6,0.655,0.0,0.0
5129,579,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.845,0.655
5130,579,2019-01-01,2020,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,7,0,0.655,,
5131,579,2019-04-01,2020,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,6,1,0.655,0.0,0.0
5132,579,2019-07-01,2020,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,5,2,0.655,0.0,0.0
5133,579,2019-10-01,2020,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,4,3,0.655,0.0,0.0
5134,579,2020-01-01,2020,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,3,4,0.655,0.0,0.0
5135,579,2020-04-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.7,2,5,0.46,0.885,0.195
5136,579,2020-07-01,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.45,0.3,0.15,1,6,0.675,0.445,-0.215
5137,579,2020-10-01,2020,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,0.0,0,7,0.77,0.385,-0.095
5138,579,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,8,0.0,0.73,0.77
5139,579,2020-01-01,2021,0.0,0.0,0.15,0.5,0.25,0.1,0.0,0.0,0.0,0.0,7,0,0.655,,
5140,579,2020-04-01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.4,6,1,0.58,0.765,0.075
5141,579,2020-07-01,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,0.2,5,2,0.7,0.1,-0.12
5142,579,2020-10-01,2021,0.0,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,4,3,0.77,0.22,-0.07
5143,579,2021-01-01,2021,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,0.0,3,4,0.77,0.075,0.0
5144,579,2021-04-01,2021,0.0,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,0.0,2,5,0.77,0.0,0.0
5145,579,2021-07-01,2021,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.54,0.69,0.23
5146,579,2021-10-01,2021,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.46,0.02,0.08
5147,579,2021-12-31,2021,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,8,0.0,0.14,0.46
5148,579,2021-01-01,2022,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,0.0,0.0,7,0,0.77,,
5149,579,2021-04-01,2022,0.0,0.0,0.05,0.25,0.3,0.25,0.1,0.05,0.0,0.0,6,1,0.77,0.0,0.0
5150,579,2021-07-01,2022,0.0,0.05,0.15,0.25,0.35,0.15,0.05,0.0,0.0,0.0,5,2,0.765,0.03,0.005
5151,579,2021-10-01,2022,0.05,0.25,0.4,0.25,0.05,0.0,0.0,0.0,0.0,0.0,4,3,0.71,0.22,0.055
5152,579,2022-01-01,2022,0.15,0.4,0.4,0.05,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.655,0.075,0.055
5153,579,2022-04-01,2022,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,0.335,0.61,0.32
5154,579,2022-10-01,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0.065,0.335
5155,579,2022-12-31,2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,7,0.0,0.0,0.0
5156,579,2022-01-01,2023,0.0,0.0,0.05,0.25,0.4,0.25,0.05,0.0,0.0,0.0,7,0,0.71,,
5157,579,2022-04-01,2023,0.3,0.45,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.665,0.58,0.045
5158,579,2022-10-01,2023,0.1,0.05,0.1,0.2,0.25,0.15,0.1,0.05,0.0,0.0,4,2,0.84,0.33,-0.175
5159,579,2023-12-31,2023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,3,0.0,0.96,0.84
5160,580,2014-07-01,2014,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,1,0,0.56,,
5161,580,2014-12-31,2014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0.0,1.04,0.56
5162,580,2014-07-01,2015,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.1,0.0,0.0,5,0,0.54,,
5163,580,2015-01-01,2015,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,3,1,0.62,0.18,-0.08
5164,580,2015-04-01,2015,0.0,0.0,0.0,0.0,0.2,0.5,0.3,0.0,0.0,0.0,2,2,0.62,0.0,0.0
5165,580,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,3,0.0,1.38,0.62
5166,580,2015-01-01,2016,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,7,0,0.64,,
5167,580,2015-04-01,2016,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0.0,6,1,0.64,0.0,0.0
5168,580,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,2,0.0,0.56,0.64
5169,580,2019-04-01,2019,0.0,0.0,0.1,0.35,0.45,0.1,0.0,0.0,0.0,0.0,2,0,0.655,,
5170,580,2019-12-31,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1,1,0.0,0.445,0.655
5171,580,2019-04-01,2020,0.0,0.1,0.25,0.5,0.15,0.0,0.0,0.0,0.0,0.0,6,0,0.655,,
5172,580,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1,1,0.0,1.345,0.655
5173,581,2015-04-01,2015,0.0,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,2,0,0.665,,
5174,581,2015-07-01,2015,0.0,0.0,0.05,0.2,0.5,0.2,0.05,0.0,0.0,0.0,1,1,0.665,0.0,0.0
5175,581,2015-12-31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1,2,0.0,1.335,0.665
5176,581,2015-04-01,2016,0.0,0.0,0.05,0.25,0.5,0.15,0.05,0.0,0.0,0.0,6,0,0.66,,
5177,581,2015-07-01,2016,0.0,0.0,0.05,0.2,0.55,0.15,0.05,0.0,0.0,0.0,5,1,0.63,0.005,0.03
5178,581,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,2,0.0,1.07,0.63
5179,583,2016-10-01,2016,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0,0,0.42,,
5180,583,2016-12-31,2016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1,1,0.0,0.98,0.42
5181,583,2016-10-01,2017,0.0,0.0,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0,4,0,0.455,,
